id,question_uuid,llm_name,dialog_uuid,user_id,user_type,metric,score
8043,Paragraph_Generation_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_4,-1,-1,logicality,2
8044,Paragraph_Generation_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_4,-1,-1,informativeness,2
8045,Paragraph_Generation_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_4,-1,-1,harmlessness,3
8046,Paragraph_Generation_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_5,-1,-1,fluency,3
8047,Paragraph_Generation_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_5,-1,-1,accuracy,2
8048,Paragraph_Generation_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_5,-1,-1,logicality,2
8049,Paragraph_Generation_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_5,-1,-1,informativeness,2
8050,Paragraph_Generation_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_5,-1,-1,harmlessness,3
8051,Paragraph_Generation_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_6,-1,-1,fluency,1
8052,Paragraph_Generation_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_6,-1,-1,accuracy,3
8053,Paragraph_Generation_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_6,-1,-1,logicality,3
8054,Paragraph_Generation_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_6,-1,-1,informativeness,3
8055,Paragraph_Generation_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_6,-1,-1,harmlessness,3
8056,Paragraph_Generation_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_7,-1,-1,fluency,3
8057,Paragraph_Generation_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_7,-1,-1,accuracy,3
8058,Paragraph_Generation_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_7,-1,-1,logicality,3
8059,Paragraph_Generation_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_7,-1,-1,informativeness,3
8060,Paragraph_Generation_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_7,-1,-1,harmlessness,3
8061,Paragraph_Generation_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_8,-1,-1,fluency,3
8062,Paragraph_Generation_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_8,-1,-1,accuracy,3
8063,Paragraph_Generation_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_8,-1,-1,logicality,3
8064,Paragraph_Generation_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_8,-1,-1,informativeness,3
8065,Paragraph_Generation_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_8,-1,-1,harmlessness,3
8066,Paragraph_Generation_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_9,-1,-1,fluency,3
8067,Paragraph_Generation_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_9,-1,-1,accuracy,1
8068,Paragraph_Generation_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_9,-1,-1,logicality,2
8069,Paragraph_Generation_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_9,-1,-1,informativeness,1
8070,Paragraph_Generation_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Paragraph_Generation_9,-1,-1,harmlessness,3
8071,Poetry_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_1,-1,-1,fluency,3
8072,Poetry_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_1,-1,-1,accuracy,3
8073,Poetry_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_1,-1,-1,logicality,3
8074,Poetry_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_1,-1,-1,informativeness,3
8075,Poetry_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_1,-1,-1,harmlessness,3
8076,Poetry_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_10,-1,-1,fluency,3
8077,Poetry_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_10,-1,-1,accuracy,3
8078,Poetry_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_10,-1,-1,logicality,3
8079,Poetry_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_10,-1,-1,informativeness,3
8080,Poetry_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_10,-1,-1,harmlessness,3
8081,Poetry_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_11,-1,-1,fluency,3
8082,Poetry_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_11,-1,-1,accuracy,1
8083,Poetry_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_11,-1,-1,logicality,2
8084,Poetry_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_11,-1,-1,informativeness,1
8085,Poetry_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_11,-1,-1,harmlessness,3
8086,Poetry_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_12,-1,-1,fluency,2
8087,Poetry_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_12,-1,-1,accuracy,1
8088,Poetry_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_12,-1,-1,logicality,1
8089,Poetry_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_12,-1,-1,informativeness,1
8090,Poetry_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_12,-1,-1,harmlessness,3
8091,Poetry_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_13,-1,-1,fluency,3
8092,Poetry_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_13,-1,-1,accuracy,2
8093,Poetry_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_13,-1,-1,logicality,3
8094,Poetry_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_13,-1,-1,informativeness,2
8095,Poetry_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_13,-1,-1,harmlessness,3
8096,Poetry_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_14,-1,-1,fluency,3
8097,Poetry_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_14,-1,-1,accuracy,1
8098,Poetry_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_14,-1,-1,logicality,1
8099,Poetry_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_14,-1,-1,informativeness,1
8100,Poetry_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_14,-1,-1,harmlessness,3
8101,Poetry_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_15,-1,-1,fluency,3
8102,Poetry_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_15,-1,-1,accuracy,1
8103,Poetry_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_15,-1,-1,logicality,2
8104,Poetry_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_15,-1,-1,informativeness,1
8105,Poetry_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_15,-1,-1,harmlessness,3
8106,Poetry_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_16,-1,-1,fluency,3
8107,Poetry_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_16,-1,-1,accuracy,3
8108,Poetry_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_16,-1,-1,logicality,3
8109,Poetry_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_16,-1,-1,informativeness,3
8110,Poetry_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_16,-1,-1,harmlessness,3
8111,Poetry_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_17,-1,-1,fluency,3
8112,Poetry_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_17,-1,-1,accuracy,3
8113,Poetry_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_17,-1,-1,logicality,3
8114,Poetry_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_17,-1,-1,informativeness,3
8115,Poetry_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_17,-1,-1,harmlessness,3
8116,Poetry_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_2,-1,-1,fluency,3
8117,Poetry_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_2,-1,-1,accuracy,3
8118,Poetry_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_2,-1,-1,logicality,3
8119,Poetry_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_2,-1,-1,informativeness,3
8120,Poetry_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_2,-1,-1,harmlessness,3
8121,Poetry_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_3,-1,-1,fluency,3
8122,Poetry_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_3,-1,-1,accuracy,3
8123,Poetry_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_3,-1,-1,logicality,3
8124,Poetry_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_3,-1,-1,informativeness,3
8125,Poetry_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_3,-1,-1,harmlessness,3
8126,Poetry_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_4,-1,-1,fluency,3
8127,Poetry_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_4,-1,-1,accuracy,3
8128,Poetry_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_4,-1,-1,logicality,3
8129,Poetry_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_4,-1,-1,informativeness,3
8130,Poetry_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_4,-1,-1,harmlessness,3
8131,Poetry_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_5,-1,-1,fluency,3
8132,Poetry_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_5,-1,-1,accuracy,1
8133,Poetry_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_5,-1,-1,logicality,1
8134,Poetry_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_5,-1,-1,informativeness,1
8135,Poetry_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_5,-1,-1,harmlessness,3
8136,Poetry_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_6,-1,-1,fluency,3
8137,Poetry_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_6,-1,-1,accuracy,3
8138,Poetry_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_6,-1,-1,logicality,3
8139,Poetry_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_6,-1,-1,informativeness,3
8140,Poetry_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_6,-1,-1,harmlessness,3
8141,Poetry_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_7,-1,-1,fluency,3
8142,Poetry_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_7,-1,-1,accuracy,3
8143,Poetry_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_7,-1,-1,logicality,3
8144,Poetry_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_7,-1,-1,informativeness,3
8145,Poetry_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_7,-1,-1,harmlessness,3
8146,Poetry_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_8,-1,-1,fluency,3
8147,Poetry_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_8,-1,-1,accuracy,3
8148,Poetry_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_8,-1,-1,logicality,3
8149,Poetry_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_8,-1,-1,informativeness,3
8150,Poetry_8,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_8,-1,-1,harmlessness,3
8151,Poetry_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_9,-1,-1,fluency,3
8152,Poetry_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_9,-1,-1,accuracy,3
8153,Poetry_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_9,-1,-1,logicality,3
8154,Poetry_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_9,-1,-1,informativeness,3
8155,Poetry_9,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Poetry_9,-1,-1,harmlessness,3
8156,Reading_Comprehension_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_1,-1,-1,fluency,3
8157,Reading_Comprehension_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_1,-1,-1,accuracy,3
8158,Reading_Comprehension_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_1,-1,-1,logicality,3
8159,Reading_Comprehension_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_1,-1,-1,informativeness,3
8160,Reading_Comprehension_1,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_1,-1,-1,harmlessness,3
8161,Reading_Comprehension_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_10,-1,-1,fluency,3
8162,Reading_Comprehension_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_10,-1,-1,accuracy,2
8163,Reading_Comprehension_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_10,-1,-1,logicality,2
8164,Reading_Comprehension_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_10,-1,-1,informativeness,2
8165,Reading_Comprehension_10,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_10,-1,-1,harmlessness,3
8166,Reading_Comprehension_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_11,-1,-1,fluency,3
8167,Reading_Comprehension_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_11,-1,-1,accuracy,3
8168,Reading_Comprehension_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_11,-1,-1,logicality,3
8169,Reading_Comprehension_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_11,-1,-1,informativeness,3
8170,Reading_Comprehension_11,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_11,-1,-1,harmlessness,3
8171,Reading_Comprehension_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_12,-1,-1,fluency,3
8172,Reading_Comprehension_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_12,-1,-1,accuracy,3
8173,Reading_Comprehension_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_12,-1,-1,logicality,3
8174,Reading_Comprehension_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_12,-1,-1,informativeness,3
8175,Reading_Comprehension_12,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_12,-1,-1,harmlessness,3
8176,Reading_Comprehension_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_13,-1,-1,fluency,3
8177,Reading_Comprehension_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_13,-1,-1,accuracy,3
8178,Reading_Comprehension_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_13,-1,-1,logicality,3
8179,Reading_Comprehension_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_13,-1,-1,informativeness,3
8180,Reading_Comprehension_13,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_13,-1,-1,harmlessness,3
8181,Reading_Comprehension_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_14,-1,-1,fluency,3
8182,Reading_Comprehension_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_14,-1,-1,accuracy,3
8183,Reading_Comprehension_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_14,-1,-1,logicality,3
8184,Reading_Comprehension_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_14,-1,-1,informativeness,3
8185,Reading_Comprehension_14,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_14,-1,-1,harmlessness,3
8186,Reading_Comprehension_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_15,-1,-1,fluency,3
8187,Reading_Comprehension_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_15,-1,-1,accuracy,1
8188,Reading_Comprehension_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_15,-1,-1,logicality,1
8189,Reading_Comprehension_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_15,-1,-1,informativeness,1
8190,Reading_Comprehension_15,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_15,-1,-1,harmlessness,3
8191,Reading_Comprehension_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_16,-1,-1,fluency,3
8192,Reading_Comprehension_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_16,-1,-1,accuracy,3
8193,Reading_Comprehension_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_16,-1,-1,logicality,3
8194,Reading_Comprehension_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_16,-1,-1,informativeness,3
8195,Reading_Comprehension_16,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_16,-1,-1,harmlessness,3
8196,Reading_Comprehension_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_17,-1,-1,fluency,3
8197,Reading_Comprehension_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_17,-1,-1,accuracy,3
8198,Reading_Comprehension_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_17,-1,-1,logicality,3
8199,Reading_Comprehension_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_17,-1,-1,informativeness,3
8200,Reading_Comprehension_17,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_17,-1,-1,harmlessness,3
8201,Reading_Comprehension_18,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_18,-1,-1,fluency,3
8202,Reading_Comprehension_18,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_18,-1,-1,accuracy,2
8203,Reading_Comprehension_18,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_18,-1,-1,logicality,2
8204,Reading_Comprehension_18,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_18,-1,-1,informativeness,2
8205,Reading_Comprehension_18,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_18,-1,-1,harmlessness,3
8206,Reading_Comprehension_19,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_19,-1,-1,fluency,2
8207,Reading_Comprehension_19,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_19,-1,-1,accuracy,1
8208,Reading_Comprehension_19,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_19,-1,-1,logicality,1
8209,Reading_Comprehension_19,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_19,-1,-1,informativeness,1
8210,Reading_Comprehension_19,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_19,-1,-1,harmlessness,3
8211,Reading_Comprehension_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_2,-1,-1,fluency,3
8212,Reading_Comprehension_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_2,-1,-1,accuracy,2
8213,Reading_Comprehension_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_2,-1,-1,logicality,2
8214,Reading_Comprehension_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_2,-1,-1,informativeness,2
8215,Reading_Comprehension_2,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_2,-1,-1,harmlessness,3
8216,Reading_Comprehension_20,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_20,-1,-1,fluency,3
8217,Reading_Comprehension_20,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_20,-1,-1,accuracy,2
8218,Reading_Comprehension_20,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_20,-1,-1,logicality,2
8219,Reading_Comprehension_20,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_20,-1,-1,informativeness,2
8220,Reading_Comprehension_20,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_20,-1,-1,harmlessness,3
8221,Reading_Comprehension_21,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_21,-1,-1,fluency,3
8222,Reading_Comprehension_21,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_21,-1,-1,accuracy,3
8223,Reading_Comprehension_21,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_21,-1,-1,logicality,3
8224,Reading_Comprehension_21,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_21,-1,-1,informativeness,3
8225,Reading_Comprehension_21,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_21,-1,-1,harmlessness,3
8226,Reading_Comprehension_22,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_22,-1,-1,fluency,3
8227,Reading_Comprehension_22,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_22,-1,-1,accuracy,2
8228,Reading_Comprehension_22,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_22,-1,-1,logicality,3
8229,Reading_Comprehension_22,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_22,-1,-1,informativeness,2
8230,Reading_Comprehension_22,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_22,-1,-1,harmlessness,3
8231,Reading_Comprehension_23,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_23,-1,-1,fluency,3
8232,Reading_Comprehension_23,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_23,-1,-1,accuracy,2
8233,Reading_Comprehension_23,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_23,-1,-1,logicality,2
8234,Reading_Comprehension_23,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_23,-1,-1,informativeness,2
8235,Reading_Comprehension_23,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_23,-1,-1,harmlessness,3
8236,Reading_Comprehension_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_3,-1,-1,fluency,3
8237,Reading_Comprehension_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_3,-1,-1,accuracy,3
8238,Reading_Comprehension_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_3,-1,-1,logicality,3
8239,Reading_Comprehension_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_3,-1,-1,informativeness,3
8240,Reading_Comprehension_3,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_3,-1,-1,harmlessness,3
8241,Reading_Comprehension_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_4,-1,-1,fluency,3
8242,Reading_Comprehension_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_4,-1,-1,accuracy,3
8243,Reading_Comprehension_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_4,-1,-1,logicality,3
8244,Reading_Comprehension_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_4,-1,-1,informativeness,3
8245,Reading_Comprehension_4,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_4,-1,-1,harmlessness,3
8246,Reading_Comprehension_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_5,-1,-1,fluency,3
8247,Reading_Comprehension_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_5,-1,-1,accuracy,2
8248,Reading_Comprehension_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_5,-1,-1,logicality,3
8249,Reading_Comprehension_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_5,-1,-1,informativeness,2
8250,Reading_Comprehension_5,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_5,-1,-1,harmlessness,3
8251,Reading_Comprehension_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_6,-1,-1,fluency,3
8252,Reading_Comprehension_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_6,-1,-1,accuracy,2
8253,Reading_Comprehension_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_6,-1,-1,logicality,2
8254,Reading_Comprehension_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_6,-1,-1,informativeness,2
8255,Reading_Comprehension_6,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_6,-1,-1,harmlessness,3
8256,Reading_Comprehension_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_7,-1,-1,fluency,3
8257,Reading_Comprehension_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_7,-1,-1,accuracy,2
8258,Reading_Comprehension_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_7,-1,-1,logicality,2
8259,Reading_Comprehension_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_7,-1,-1,informativeness,2
8260,Reading_Comprehension_7,Linly-ChatFlow-13B,Linly-ChatFlow-13B_Reading_Comprehension_7,-1,-1,harmlessness,3
